itemId,seriesId,flag,detail,source
4492,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 7
106359,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 8
106360,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 9
106361,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 10
106362,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 11
106363,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 12
106364,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 13
106365,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 14
106377,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 15
106378,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 16
106380,10002,span-retracted,"withdrew the model's own #?-?: the 2000AD progs, the Eagle Comics reprints and IDW's two series all number from #1 on this shelf; no range can identify which of them a volume holds",line 17
71992,100130,span-retracted,withdrew the model's own #?-?: six runs number from #1 on this shelf and thirty numbers name more than one file; no range can identify which run's issues it holds,line 18
70351,100132,span-retracted,withdrew the model's own #?-?: six runs number from #1 on this shelf and thirty numbers name more than one file; no range can identify which run's issues it holds,line 19
70352,100132,span-retracted,withdrew the model's own #?-?: six runs number from #1 on this shelf and thirty numbers name more than one file; no range can identify which run's issues it holds,line 20
70353,100132,span-retracted,withdrew the model's own #?-?: six runs number from #1 on this shelf and thirty numbers name more than one file; no range can identify which run's issues it holds,line 21
70354,100132,span-retracted,withdrew the model's own #?-?: six runs number from #1 on this shelf and thirty numbers name more than one file; no range can identify which run's issues it holds,line 22
70355,100132,span-retracted,withdrew the model's own #?-?: six runs number from #1 on this shelf and thirty numbers name more than one file; no range can identify which run's issues it holds,line 23
44890,10056,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 25
76573,101564,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 48
76574,101564,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 49
76575,101564,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 50
76576,101564,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 51
77940,101564,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 52
76577,101565,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 53
76578,101565,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines reuse the ordinals; no range identifies which run's issues a book holds,line 54
12700,101660,span-retracted,withdrew the model's own #?-?: back cover says only 'over 300 story pages'; no issue is named anywhere I read,line 61
12701,101660,span-retracted,withdrew the model's own #?-?: back cover says only 'over 300 story pages'; no issue is named anywhere I read,line 62
57988,102074,span-retracted,withdrew the model's own #?-?: the Complete Collection spans more than one run and the shelf's numbering is shared by three of them; no range can be written until they are split,line 68
21652,102205,span-retracted,withdrew the model's own #?-?: GCD's #6-10 is in the 2017 run's numbering while this book is from the 2023 line; the shelf cannot place it,line 72
97025,102366,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines share the ordinals; no range identifies which run's issues a book holds,line 83
97026,102366,span-retracted,withdrew the model's own #?-?: three runs number from #1 on this shelf and three collection lines share the ordinals; no range identifies which run's issues a book holds,line 84
84644,102386,span-retracted,"withdrew the model's own #?-?: two runs number from #1 on this shelf, the 1994 issues are filed twice over, and two collection lines share the volume ordinals",line 85
84645,102386,span-retracted,"withdrew the model's own #?-?: two runs number from #1 on this shelf, the 1994 issues are filed twice over, and two collection lines share the volume ordinals",line 86
108770,10239,span-retracted,"withdrew the model's own #?-?: the Deluxe Editions each collect two six-issue seasons that both number from #1, so no single range describes one",line 87
108771,10239,span-retracted,"withdrew the model's own #?-?: same, and its #1-6 covers all five files without saying which season they belong to",line 88
85485,102435,span-retracted,"withdrew the model's own #?-?: 149pp over the #1-9 a complement would give it is 16pp an issue, which no issue of this run is; the book states no range on any page I read",line 90
85500,102436,span-retracted,withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it or on any page I read,line 94
85501,102436,span-retracted,withdrew the model's own #?-?: back cover carries a story blurb only; no issue is named on it or on any page I read,line 95
41056,10248,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 96
41057,10248,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 97
